,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,556303390867456.0,266920590835712.0,289382783254528.0,0.02546386793255806,0.02507324144244194
1,460616452014080.0,257761556299776.0,202854996377600.0,0.02565917931497097,0.0247802734375
2,460545215954944.0,220077295140864.0,240467937591296.0,0.02597656287252903,0.02597656287252903
3,528416637976576.0,255420899786752.0,272995721412608.0,0.02485351637005806,0.0247802734375
4,459482513539072.0,291126607085568.0,168356007116800.0,0.02656250074505806,0.02287597581744194
5,579084400721920.0,281271150313472.0,297813132967936.0,0.02387695387005806,0.02375488355755806
6,457748856700928.0,162122835165184.0,295626088644608.0,0.026123046875,0.02419433556497097
7,486515574571008.0,282665957720064.0,203849633628160.0,0.02509765699505806,0.0252685546875
8,409655020879872.0,233201473683456.0,176453580750848.0,0.025146484375,0.02595214918255806
9,475598371684352.0,298467410837504.0,177130977624064.0,0.02438964881002903,0.02609863318502903
