,OverallError
0,4.155205726623535
1,3.7242705821990967
2,3.7802181243896484
3,3.719168186187744
4,4.159136772155762
5,3.6913063526153564
6,4.162486553192139
7,3.7663300037384033
8,3.7081196308135986
9,4.157299995422363
