,OverallError
0,3.7766997814178467
1,3.7944679260253906
2,3.7950470447540283
3,3.7668356895446777
4,3.765197515487671
5,3.7942771911621094
6,3.796753168106079
7,3.8017280101776123
8,3.784290075302124
9,3.7578108310699463
