,OverallError
0,4.029994010925293
1,4.031092643737793
2,4.029029369354248
3,4.4662675857543945
4,4.4648895263671875
5,4.031755447387695
6,4.034383296966553
7,4.030839443206787
8,4.0316877365112305
9,4.032134532928467
