,OverallError
0,3.5919182300567627
1,3.6001315116882324
2,4.00777530670166
3,3.5848186016082764
4,3.600278377532959
5,3.6010241508483887
6,3.6014418601989746
7,3.6075210571289062
8,3.6065094470977783
9,3.5903544425964355
