,OverallError
0,4.0706939697265625
1,4.0999064445495605
2,4.1049699783325195
3,4.1031975746154785
4,4.097131252288818
5,4.114790916442871
6,4.099647521972656
7,4.094320774078369
8,4.111473083496094
9,4.093366622924805
