,OverallError
0,3.9221863746643066
1,3.922358751296997
2,3.9213643074035645
3,3.920293092727661
4,3.9223239421844482
5,3.922657012939453
6,3.9226608276367188
7,3.9130654335021973
8,3.921811580657959
9,3.9230411052703857
