,OverallError
0,3.812878370285034
1,3.8037948608398438
2,3.790889024734497
3,3.7880492210388184
4,3.7861850261688232
5,3.7939772605895996
6,3.8143067359924316
7,3.801285982131958
8,3.810431957244873
9,3.797504425048828
