,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,619321264963584.0,275907205922816.0,343414075817984.0,0.025790126994252205,0.025590376928448677
1,521557071888384.0,281890011480064.0,239667060408320.0,0.024325283244252205,0.02361505664885044
2,547078841303040.0,269166791622656.0,277911982571520.0,0.02570134960114956,0.024991123005747795
3,655924452655104.0,276560611377152.0,379363790946304.0,0.025146484375,0.02507990039885044
4,611634011701248.0,284113193926656.0,327520851329024.0,0.024569423869252205,0.024946732446551323
5,754466907226112.0,344545564819456.0,409921308852224.0,0.02570134960114956,0.025723544880747795
6,680183434575872.0,265948250505216.0,414235234402304.0,0.024702591821551323,0.02434747852385044
7,616878032551936.0,330254396686336.0,286623535202304.0,0.025235263630747795,0.024813564494252205
8,649993505472512.0,286724366270464.0,363269105647616.0,0.025235263630747795,0.023548472672700882
9,813757857005568.0,358957294026752.0,454800630087680.0,0.026034267619252205,0.024791371077299118
