,OverallError
0,3.7991249561309814
1,3.8040008544921875
2,3.776815414428711
3,3.7952492237091064
4,3.7867112159729004
5,3.78814435005188
6,3.7815070152282715
7,3.7989230155944824
8,3.791382312774658
9,3.75993275642395
