,OverallError
0,3.9316060543060303
1,3.925758123397827
2,3.924467086791992
3,3.930184841156006
4,3.9308910369873047
5,3.931090831756592
6,3.9332051277160645
7,3.9318594932556152
8,3.9302139282226562
9,3.9280638694763184
