,OverallError,Anger.Self_Error,Disgust.Self_Error,Fear.Self_Error,Happiness.Self_Error,Sadness.Self_Error,Surprise.Self_Error,Anger.Self_Accuracy,Disgust.Self_Accuracy,Fear.Self_Accuracy,Happiness.Self_Accuracy,Sadness.Self_Accuracy,Surprise.Self_Accuracy
0,8.319934844970703,1.3866206407546997,1.3865424394607544,1.3868155479431152,1.3863976001739502,1.3868813514709473,1.38667893409729,0.2457139790058136,0.2498914897441864,0.2473415732383728,0.2561306357383728,0.2521701455116272,0.2502170205116272
1,8.32002067565918,1.3863720893859863,1.3863919973373413,1.3870434761047363,1.3869056701660156,1.3868969678878784,1.3864102363586426,0.2497287392616272,0.2511935830116272,0.2485894113779068,0.24755859375,0.2477213591337204,0.248046875
2,8.319042205810547,1.3865103721618652,1.3868553638458252,1.3867298364639282,1.386122226715088,1.3863153457641602,1.386508822441101,0.24951171875,0.2446831613779068,0.2505425214767456,0.2540690004825592,0.2505425214767456,0.2505425214767456
3,8.321060180664062,1.3872159719467163,1.3874043226242065,1.3866918087005615,1.3867647647857666,1.38673734664917,1.3862454891204834,0.2484266459941864,0.2470160573720932,0.2524956464767456,0.2503255307674408,0.2488064169883728,0.2515190839767456
4,8.320066452026367,1.3866857290267944,1.3868098258972168,1.3867127895355225,1.3865901231765747,1.3867360353469849,1.3865323066711426,0.2491862028837204,0.2520073652267456,0.2517361044883728,0.2517361044883728,0.2542860209941864,0.2473415732383728
5,8.321253776550293,1.3864741325378418,1.386487603187561,1.3871455192565918,1.387012243270874,1.3872328996658325,1.3869006633758545,0.2518446147441864,0.2517903745174408,0.2499457448720932,0.2489691823720932,0.2472330778837204,0.2494032084941864
6,8.322360038757324,1.3865877389907837,1.3876869678497314,1.386588215827942,1.3875571489334106,1.3866283893585205,1.387310266494751,0.2523871660232544,0.25,0.2491319477558136,0.2512478232383728,0.2577039897441864,0.2464192658662796
7,8.322511672973633,1.3873273134231567,1.3873248100280762,1.387270450592041,1.3871536254882812,1.3869317770004272,1.3865044116973877,0.2518446147441864,0.2504340410232544,0.2483181357383728,0.2500542402267456,0.25341796875,0.2491862028837204
8,8.320060729980469,1.3863550424575806,1.3863728046417236,1.3868112564086914,1.3869118690490723,1.3870048522949219,1.3866056203842163,0.2553168535232544,0.2534722089767456,0.244140625,0.2529839277267456,0.2472330778837204,0.2477756142616272
9,8.321377754211426,1.3866220712661743,1.3872343301773071,1.386415958404541,1.3868951797485352,1.38741135597229,1.3867988586425781,0.2459309846162796,0.2459852397441864,0.2544487714767456,0.2491862028837204,0.2450629323720932,0.2562934160232544
