,OverallError
0,4.419607639312744
1,3.9975850582122803
2,3.9960927963256836
3,3.9937753677368164
4,3.9938673973083496
5,3.9941086769104004
6,3.995389699935913
7,3.9930222034454346
8,3.99545955657959
9,3.9956796169281006
