,OverallError
0,3.900045394897461
1,3.918701648712158
2,3.9057416915893555
3,3.923102617263794
4,3.917511463165283
5,3.9205825328826904
6,3.903320789337158
7,3.9167320728302
8,3.9174132347106934
9,3.918243885040283
