,OverallError
0,3.8141674995422363
1,3.819875717163086
2,3.842538833618164
3,3.8193836212158203
4,3.84356427192688
5,3.841946840286255
6,3.8394711017608643
7,3.843532085418701
8,3.84226655960083
9,3.819530487060547
