,OverallError
0,4.027571678161621
1,4.031327724456787
2,4.030038356781006
3,4.464022159576416
4,4.016031742095947
5,4.030802249908447
6,4.031376361846924
7,4.030483722686768
8,4.02979850769043
9,4.025606632232666
