,OverallError
0,3.9239635467529297
1,3.922074317932129
2,3.916759490966797
3,3.925365924835205
4,3.9201583862304688
5,3.9237914085388184
6,3.923581123352051
7,3.9249041080474854
8,3.924110174179077
9,3.9236416816711426
