,OverallError
0,3.9202969074249268
1,3.921229124069214
2,3.9119977951049805
3,3.907442331314087
4,3.8990490436553955
5,3.9150891304016113
6,3.9373414516448975
7,3.9117894172668457
8,3.9037904739379883
9,3.91739821434021
