,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,16418291712.0,9917521920.0,6500770816.0,0.02414550818502903,0.02460937574505806
1,15773775872.0,7024801280.0,8748976128.0,0.0238037109375,0.025146484375
2,26825609216.0,14567798784.0,12257812480.0,0.02443847618997097,0.0257568359375
3,100002062336.0,40229982208.0,59772088320.0,0.02507324144244194,0.02451171912252903
4,16444599296.0,7936774144.0,8507826176.0,0.02546386793255806,0.0240478515625
5,26250354688.0,13447547904.0,12802803712.0,0.02438964881002903,0.0264892578125
6,51637051392.0,22783641600.0,28853424128.0,0.0240478515625,0.02390136756002903
7,80362536960.0,44474552320.0,35887972352.0,0.02529296837747097,0.02536621131002903
8,74608590848.0,35839590400.0,38768992256.0,0.02570800855755806,0.02463378943502903
9,56699637760.0,25607047168.0,31092592640.0,0.02512207068502903,0.02592773362994194
