,OverallError
0,3.913576602935791
1,3.912090301513672
2,3.9105215072631836
3,3.9199557304382324
4,3.9129738807678223
5,3.925433874130249
6,3.916358232498169
7,3.9224917888641357
8,3.908547878265381
9,3.916546583175659
