,OverallError
0,3.9228811264038086
1,3.9216244220733643
2,3.913790464401245
3,4.315083026885986
4,3.9248898029327393
5,3.9244699478149414
6,3.9211995601654053
7,3.9264798164367676
8,3.9238829612731934
9,3.925248861312866
