,OverallError
0,3.9159600734710693
1,3.921940326690674
2,3.9142370223999023
3,3.9255871772766113
4,3.918492555618286
5,3.921570301055908
6,3.891441822052002
7,3.924086332321167
8,3.923123359680176
9,3.9227664470672607
