,OverallError
0,3.921666383743286
1,3.924802541732788
2,3.918147087097168
3,3.8795902729034424
4,3.9041006565093994
5,3.9080734252929688
6,3.8939976692199707
7,3.907787322998047
8,3.9067416191101074
9,3.9040772914886475
