,OverallError
0,3.5032336711883545
1,3.4954261779785156
2,3.4949989318847656
3,3.4963295459747314
4,3.519094944000244
5,3.522735118865967
6,3.5192387104034424
7,3.515310287475586
8,3.5056042671203613
9,3.512777328491211
