,OverallError
0,3.596808910369873
1,3.59740948677063
2,3.599149227142334
3,3.585972547531128
4,4.006634712219238
5,3.6028568744659424
6,3.593716859817505
7,3.5935301780700684
8,3.585777759552002
9,3.5912113189697266
