,OverallError
0,3.9134531021118164
1,3.917484760284424
2,3.9152112007141113
3,3.9140429496765137
4,3.913806915283203
5,3.918299674987793
6,3.917670726776123
7,3.921353578567505
8,3.9210596084594727
9,3.917001962661743
