,OverallError
0,3.9707162380218506
1,3.9673967361450195
2,3.9782063961029053
3,3.9693963527679443
4,3.9777932167053223
5,3.9942851066589355
6,3.9798901081085205
7,3.979891300201416
8,3.9897093772888184
9,3.9859182834625244
