,OverallError,Anger.Self_Error,Disgust.Self_Error,Fear.Self_Error,Happiness.Self_Error,Sadness.Self_Error,Surprise.Self_Error,Anger.Self_Accuracy,Disgust.Self_Accuracy,Fear.Self_Accuracy,Happiness.Self_Accuracy,Sadness.Self_Accuracy,Surprise.Self_Accuracy
0,1.5820462703704834,0.0,0.0,0.0,1.020950198173523,0.5610960125923157,0.0,1.0,1.0,1.0,0.586669921875,0.738964855670929,1.0
1,1.7994358539581299,0.0,0.0,0.0,1.227903127670288,0.571532666683197,0.0,1.0,1.0,1.0,0.585400402545929,0.740527331829071,1.0
2,1.5673143863677979,5.8207657444020455e-12,1.1641530621442353e-11,0.0,0.9870169758796692,0.5802973508834839,1.1641530621442353e-11,1.0,1.0,1.0,0.6153808832168579,0.73486328125,1.0
3,1.4564354419708252,0.0,0.0,0.0,0.9058058857917786,0.5506296157836914,0.0,1.0,1.0,1.0,0.5807129144668579,0.7371581792831421,1.0
4,1.6103957891464233,1.6798727742184383e-08,1.0749783996288897e-07,1.545703582905844e-07,1.035762071609497,0.5746335983276367,2.2666061028076e-08,1.0,1.0,1.0,0.5777343511581421,0.732373058795929,1.0
5,1.5069453716278076,4.831233191282536e-09,3.6088736443673497e-09,1.554144146709291e-09,0.9263029098510742,0.5806427001953125,5.750912634994165e-09,1.0,1.0,1.0,0.61474609375,0.7325683832168579,1.0
6,1.4540194272994995,0.0,0.0,0.0,0.9162392616271973,0.5377801656723022,0.0,1.0,1.0,1.0,0.610888659954071,0.7359374761581421,1.0
7,1.463686227798462,0.0,0.0,0.0,0.8841144442558289,0.5795716047286987,0.0,1.0,1.0,1.0,0.606884777545929,0.731738269329071,1.0
8,4.182413578033447,1.7462297233206137e-11,0.0,0.0,3.0755772590637207,1.1068363189697266,0.0,1.0,1.0,1.0,0.528515636920929,0.660205066204071,1.0
9,1.6492849588394165,1.6083349407836067e-07,1.0530342109404955e-07,1.1535006194662856e-07,1.0713313817977905,0.5779532194137573,5.2934041150365374e-08,1.0,1.0,1.0,0.600781261920929,0.735644519329071,1.0
