,OverallError
0,3.9954023361206055
1,4.000692844390869
2,3.999161720275879
3,3.997591257095337
4,3.9992761611938477
5,4.000709533691406
6,3.998750925064087
7,3.9988162517547607
8,4.000885963439941
9,3.9997732639312744
