,OverallError
0,3.7775771617889404
1,3.7728710174560547
2,3.780452251434326
3,3.779553174972534
4,3.76954984664917
5,3.7742600440979004
6,3.7800164222717285
7,3.7790884971618652
8,3.780731201171875
9,3.763908863067627
