,OverallError
0,3.9530670642852783
1,3.9532277584075928
2,3.951904535293579
3,3.956406593322754
4,3.950334310531616
5,3.9434287548065186
6,3.9560861587524414
7,3.954064130783081
8,3.9416420459747314
9,3.953291177749634
