,OverallError
0,4.425975799560547
1,4.0159125328063965
2,4.016311168670654
3,4.016016006469727
4,4.017652988433838
5,4.015753746032715
6,4.014475345611572
7,4.425588130950928
8,4.4282121658325195
9,4.0170464515686035
