,OverallError
0,3.920823335647583
1,3.9213569164276123
2,3.9252326488494873
3,3.9246394634246826
4,3.9234230518341064
5,3.9239604473114014
6,3.9252498149871826
7,3.9232611656188965
8,3.9224674701690674
9,3.9226460456848145
