,OverallError
0,3.9904630184173584
1,3.967491626739502
2,3.9748036861419678
3,3.983332633972168
4,3.983344078063965
5,3.9869630336761475
6,3.9926648139953613
7,3.956639528274536
8,3.9698166847229004
9,3.992009162902832
