,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,501468503212032.0,246601050226688.0,254867369099264.0,0.025724712759256363,0.02492804266512394
1,375475201376256.0,150012788998144.0,225462395600896.0,0.02433696575462818,0.02541632391512394
2,552899092414464.0,245486170669056.0,307412854636544.0,0.024131372570991516,0.02497944049537182
3,444235480301568.0,248747812454400.0,195487718178816.0,0.025750411674380302,0.02531352825462818
4,344940534038528.0,183246172192768.0,161694378622976.0,0.026084497570991516,0.024131372570991516
5,443631869624320.0,209993013919744.0,233638838927360.0,0.02487664483487606,0.02397717908024788
6,367310871199744.0,183862936207360.0,183447934992384.0,0.02595600299537182,0.024619653820991516
7,435213029081088.0,235568302653440.0,199644676096000.0,0.024234170094132423,0.02436266466975212
8,469767081164800.0,233107806486528.0,236659325009920.0,0.024671053513884544,0.02433696575462818
9,305852774875136.0,152665468174336.0,153187306700800.0,0.027163857594132423,0.025570517405867577
