,OverallError
0,3.4632182121276855
1,3.5078818798065186
2,3.5058200359344482
3,3.9004974365234375
4,3.4723453521728516
5,3.893348217010498
6,3.4654228687286377
7,3.47119140625
8,3.516322374343872
9,3.478508472442627
