,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,352912261775360.0,155386984267776.0,197525260730368.0,0.02587890625,0.02399902418255806
1,494487369416704.0,253267997097984.0,241219321987072.0,0.02658691443502903,0.02614746056497097
2,515982506328064.0,303924569440256.0,212057920110592.0,0.02517089806497097,0.02460937574505806
3,438891265916928.0,238071110959104.0,200820154957824.0,0.02583007887005806,0.0252685546875
4,483717302714368.0,231634565595136.0,252082636455936.0,0.02583007887005806,0.02583007887005806
5,598782395809792.0,276611781885952.0,322170597146624.0,0.02500000037252903,0.02468261681497097
6,344107545264128.0,176253193682944.0,167854368358400.0,0.02473144605755806,0.02548828162252903
7,425525596127232.0,209920217579520.0,215605378547712.0,0.02460937574505806,0.02614746056497097
8,507717009539072.0,223094190899200.0,284622717976576.0,0.02460937574505806,0.02583007887005806
9,431666292064256.0,176143504244736.0,255522804596736.0,0.02690429612994194,0.02395019493997097
