,OverallError
0,4.372053623199463
1,3.9287028312683105
2,4.370050430297852
3,3.929720401763916
4,3.933506727218628
5,3.9501285552978516
6,4.363187313079834
7,3.9297778606414795
8,4.3610029220581055
9,3.9272360801696777
