,OverallError
0,4.006472110748291
1,4.010627746582031
2,4.009779453277588
3,4.00214958190918
4,4.012021064758301
5,4.002458572387695
6,4.010969161987305
7,4.007969379425049
8,4.013003826141357
9,4.015544891357422
