,OverallError
0,4.318830966949463
1,4.316572666168213
2,3.9151358604431152
3,3.9167964458465576
4,3.9062180519104004
5,3.9211087226867676
6,3.9165871143341064
7,3.9148192405700684
8,3.9119675159454346
9,3.9221630096435547
