,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,3.6264114379882812,1.8218810558319092,1.804530382156372,0.7594238519668579,0.76025390625
1,2.518582582473755,1.2569013833999634,1.2616811990737915,0.767529308795929,0.768847644329071
2,2.2621114253997803,1.125159502029419,1.1369519233703613,0.7953125238418579,0.7977050542831421
3,2.9826719760894775,1.492654800415039,1.4900171756744385,0.7896484136581421,0.789746105670929
4,2.837218761444092,1.4230327606201172,1.4141862392425537,0.7616211175918579,0.7654784917831421
5,2.7337520122528076,1.3655157089233398,1.3682363033294678,0.7591308355331421,0.7596679925918579
6,2.4187042713165283,1.2015888690948486,1.2171151638031006,0.743701159954071,0.7440429925918579
7,3.2147974967956543,1.6223230361938477,1.592474341392517,0.769970715045929,0.772265613079071
8,3.0114364624023438,1.5133028030395508,1.4981337785720825,0.7488769292831421,0.7483886480331421
9,3.3307011127471924,1.6514962911605835,1.6792043447494507,0.7457519769668579,0.745654284954071
