,OverallError
0,3.720048427581787
1,3.723012685775757
2,3.726161003112793
3,3.724003314971924
4,3.726123332977295
5,3.716801166534424
6,3.723804235458374
7,3.728818655014038
8,3.7264959812164307
9,3.7243270874023438
