,OverallError
0,3.951626777648926
1,3.968244791030884
2,3.959368944168091
3,3.9554402828216553
4,3.966951370239258
5,3.971696615219116
6,3.9647133350372314
7,3.972203254699707
8,3.9611458778381348
9,3.962533950805664
