,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,71703925358592.0,36700080308224.0,35003842953216.0,0.02490234375,0.02402343787252903
1,58865605410816.0,26288639180800.0,32576968327168.0,0.025390625,0.02534179762005806
2,66364693807104.0,34108520529920.0,32256173277184.0,0.02504882775247097,0.02543945237994194
3,47423158222848.0,23825303470080.0,23597856849920.0,0.02543945237994194,0.02280273474752903
4,44834383462400.0,20410708000768.0,24423673364480.0,0.02353515662252903,0.025390625
5,56999081410560.0,31614629314560.0,25384454193152.0,0.02358398400247097,0.02446288987994194
6,69768031764480.0,36502482452480.0,33265555603456.0,0.02500000037252903,0.02353515662252903
7,63341225574400.0,31926425485312.0,31414806380544.0,0.02587890625,0.023681640625
8,61758555291648.0,35958229565440.0,25800323629056.0,0.02700195275247097,0.02529296837747097
9,62977822687232.0,30912379092992.0,32065443594240.0,0.024658203125,0.02446288987994194
