,OverallError
0,3.8013908863067627
1,3.790836811065674
2,3.8022093772888184
3,3.7914109230041504
4,3.7890398502349854
5,3.79302978515625
6,3.801297187805176
7,3.801997184753418
8,3.794104814529419
9,3.799450635910034
