,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,389397774073856.0,211739605991424.0,177658117750784.0,0.023681640625,0.02573242224752903
1,511818736861184.0,288223007866880.0,223595678662656.0,0.02485351637005806,0.02512207068502903
2,653902127038464.0,307720615886848.0,346181511151616.0,0.02519531175494194,0.024658203125
3,468830107205632.0,200963885367296.0,267866188283904.0,0.02597656287252903,0.02700195275247097
4,502644518944768.0,211899929067520.0,290744623431680.0,0.02568359300494194,0.02419433556497097
5,471432085635072.0,242754957344768.0,228677111513088.0,0.02519531175494194,0.02509765699505806
6,487304942583808.0,292380536209408.0,194924439928832.0,0.02604980394244194,0.0252685546875
7,572058840858624.0,281360002449408.0,290698620305408.0,0.02145996131002903,0.02507324144244194
8,447604043284480.0,233430080028672.0,214173946478592.0,0.02536621131002903,0.025146484375
9,482114474606592.0,299386131185664.0,182728343420928.0,0.02490234375,0.02509765699505806
