,OverallError
0,3.8310840129852295
1,3.8428540229797363
2,3.8393988609313965
3,3.838052749633789
4,3.8384463787078857
5,3.838468074798584
6,3.8401036262512207
7,3.840940475463867
8,3.811014175415039
9,3.8196258544921875
