,OverallError
0,3.905029296875
1,3.9063568115234375
2,3.9074344635009766
3,3.903876543045044
4,3.9024658203125
5,3.8975226879119873
6,3.9033100605010986
7,3.905616044998169
8,3.9062557220458984
9,3.9064693450927734
