,OverallError,Anger.Self_Error,Disgust.Self_Error,Fear.Self_Error,Happiness.Self_Error,Sadness.Self_Error,Surprise.Self_Error,Anger.Self_Accuracy,Disgust.Self_Accuracy,Fear.Self_Accuracy,Happiness.Self_Accuracy,Sadness.Self_Accuracy,Surprise.Self_Accuracy
0,3.626742362976074,0.5555316209793091,0.5555892586708069,0.0,0.9221720099449158,0.5557501316070557,1.037699818611145,0.7581380009651184,0.7582465410232544,1.0,0.5426974892616272,0.7581380009651184,0.4866536557674408
1,3.964155912399292,0.5536009669303894,0.5535019040107727,0.0,1.2932637929916382,0.553019642829895,1.0107697248458862,0.7562934160232544,0.7565104365348816,1.0,0.4991319477558136,0.7564561367034912,0.4892578125
2,3.5823397636413574,0.5505300760269165,0.5510659217834473,0.0,0.9518894553184509,0.5422371029853821,0.9866173267364502,0.7611762285232544,0.7611762285232544,1.0,0.5480685830116272,0.7610134482383728,0.5409613847732544
3,3.5775327682495117,0.56087726354599,0.56058269739151,0.0,0.9024144411087036,0.5603045225143433,0.9933537244796753,0.7572157382965088,0.7572157382965088,1.0,0.5509440302848816,0.7572157382965088,0.4857856035232544
4,3.7060558795928955,0.5590781569480896,0.5602693557739258,0.0,0.988371729850769,0.5601109266281128,1.0382256507873535,0.7525498867034912,0.7525498867034912,1.0,0.5462239384651184,0.7525498867034912,0.4919162392616272
5,3.645230531692505,0.560390293598175,0.5603095293045044,0.0,0.9283154010772705,0.5599270462989807,1.0362886190414429,0.7546115517616272,0.7546115517616272,1.0,0.5540364384651184,0.7546657919883728,0.4851345419883728
6,3.808352470397949,0.5596895217895508,0.564074695110321,3.88050980237864e-11,1.0046277046203613,0.5642723441123962,1.1156883239746094,0.7584635615348816,0.7584635615348816,1.0,0.6121419072151184,0.7584635615348816,0.4822591245174408
7,3.8273701667785645,0.5579192638397217,0.5582409501075745,0.0,1.1130006313323975,0.5593240261077881,1.038885235786438,0.7606337070465088,0.7606337070465088,1.0,0.54345703125,0.7606337070465088,0.4864908754825592
8,3.712512493133545,0.563111424446106,0.5632456541061401,0.0,0.9875120520591736,0.5621403455734253,1.0365030765533447,0.7516818642616272,0.7516818642616272,1.0,0.5497504472732544,0.7516818642616272,0.4931098222732544
9,3.553065299987793,0.5594180226325989,0.5623863339424133,0.0,0.8124118447303772,0.5617659091949463,1.057083249092102,0.7535264492034912,0.7535264492034912,1.0,0.6497938632965088,0.7535264492034912,0.4875217080116272
