,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,25085729570816.0,13882764558336.0,11202966061056.0,0.02484130859375,0.0235595703125
1,33890257338368.0,19620167680000.0,14270087561216.0,0.025390625,0.0233154296875
2,38185992192000.0,20442509213696.0,17743480881152.0,0.02520751953125,0.0267333984375
3,25202503188480.0,11374644166656.0,13827855876096.0,0.02490234375,0.02264404296875
4,30285129318400.0,14089151578112.0,16195979837440.0,0.02764892578125,0.02484130859375
5,32439680368640.0,15559305461760.0,16880373858304.0,0.02471923828125,0.02471923828125
6,35696014262272.0,18306392129536.0,17389623181312.0,0.02435302734375,0.0260009765625
7,31069139107840.0,14897035345920.0,16172104810496.0,0.02386474609375,0.02349853515625
8,34638588280832.0,21018741571584.0,13619847757824.0,0.025634765625,0.025634765625
9,24459373182976.0,11510944366592.0,12948428816384.0,0.024658203125,0.02386474609375
