,OverallError
0,3.9706525802612305
1,3.95416259765625
2,3.9678566455841064
3,3.9578049182891846
4,3.9461936950683594
5,3.94974422454834
6,3.9485366344451904
7,3.9637463092803955
8,3.9688332080841064
9,3.9451980590820312
