,OverallError
0,3.9509575366973877
1,3.9612231254577637
2,3.96134877204895
3,3.9658589363098145
4,3.960979461669922
5,3.9597275257110596
6,3.9558627605438232
7,3.9521117210388184
8,3.9445395469665527
9,3.9631590843200684
