,OverallError
0,3.791473150253296
1,3.7994773387908936
2,3.793811798095703
3,3.7895712852478027
4,3.789670705795288
5,3.791618585586548
6,3.7901804447174072
7,3.798067331314087
8,3.7931888103485107
9,3.7912259101867676
