,OverallError
0,3.9883058071136475
1,3.9771270751953125
2,3.9761505126953125
3,3.980768918991089
4,3.9807510375976562
5,3.9840316772460938
6,3.953943967819214
7,3.98628830909729
8,3.9829914569854736
9,3.9612181186676025
