,OverallError
0,3.640775442123413
1,3.652684211730957
2,4.0230560302734375
3,4.0218963623046875
4,3.6491291522979736
5,3.6474812030792236
6,4.023710250854492
7,3.643646240234375
8,4.029290199279785
9,3.634664535522461
