,OverallError
0,3.6485819816589355
1,3.6481966972351074
2,3.6512796878814697
3,4.023621559143066
4,3.6509335041046143
5,3.6487321853637695
6,3.6513285636901855
7,3.649749755859375
8,3.648094892501831
9,3.6468448638916016
