,OverallError
0,3.9391911029815674
1,3.9388198852539062
2,3.9248569011688232
3,3.937560558319092
4,3.939462423324585
5,4.387931823730469
6,3.9398574829101562
7,3.94027042388916
8,3.9391462802886963
9,3.9303982257843018
