,OverallError
0,4.021636009216309
1,4.024433135986328
2,4.017308712005615
3,4.024178504943848
4,4.023168087005615
5,4.024044513702393
6,4.016073703765869
7,4.024930953979492
8,4.025603294372559
9,4.019149303436279
