,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,64366795816960.0,31250880397312.0,33115915419648.0,0.02485351637005806,0.02656250074505806
1,72798974246912.0,32856998936576.0,39941975310336.0,0.02470703050494194,0.02524414099752903
2,75491985850368.0,31918598914048.0,43573378547712.0,0.02509765699505806,0.02373046800494194
3,60263369801728.0,27190838165504.0,33072533733376.0,0.02690429612994194,0.02412109449505806
4,62762180935680.0,32746923622400.0,30015255216128.0,0.02622070349752903,0.02460937574505806
5,61779916881920.0,29736552103936.0,32043364777984.0,0.02631836012005806,0.0244140625
6,59033151078400.0,27327262097408.0,31705888980992.0,0.02578124962747097,0.02509765699505806
7,62277789155328.0,27071619268608.0,35206169886720.0,0.02631836012005806,0.0263671875
8,79135594512384.0,33587506184192.0,45548094619648.0,0.02460937574505806,0.02236328087747097
9,57604671799296.0,25103710552064.0,32500963344384.0,0.02617187425494194,0.02348632737994194
