,OverallError
0,3.9279069900512695
1,3.92250919342041
2,3.921602964401245
3,3.8701109886169434
4,3.9101970195770264
5,3.92043137550354
6,3.9217453002929688
7,3.9186344146728516
8,3.9210333824157715
9,3.916785717010498
