,OverallError
0,3.903621196746826
1,3.918336868286133
2,3.9063522815704346
3,3.922400712966919
4,3.9027791023254395
5,3.903261661529541
6,3.916055202484131
7,3.9018123149871826
8,3.9218833446502686
9,3.9213995933532715
