,OverallError
0,3.519287109375
1,3.5132269859313965
2,3.5161643028259277
3,3.5208218097686768
4,3.503661632537842
5,3.515554428100586
6,3.5142674446105957
7,3.513679027557373
8,3.5131969451904297
9,3.508164644241333
