,OverallError
0,3.6293437480926514
1,4.03204345703125
2,4.038418292999268
3,3.630357265472412
4,3.629265546798706
5,3.629917860031128
6,3.6290664672851562
7,3.6290555000305176
8,3.628955841064453
9,3.628535747528076
