,OverallError
0,3.917536735534668
1,3.9184930324554443
2,3.923485517501831
3,3.921206474304199
4,3.9223549365997314
5,3.9237895011901855
6,3.9215643405914307
7,3.922457695007324
8,3.921308994293213
9,3.921966075897217
